,综合诊断：6.4分 打败了87%的股票！,增持,7.4,5.1,5.5,8.3,6.1,002675,东诚药业
,综合诊断：5.0分 打败了19%的股票！,中性,4.8,5.2,5.6,7.2,3.9,002674,兴业科技
,综合诊断：6.8分 打败了96%的股票！,增持,8.1,7.1,6.6,7.0,5.2,002679,福建金森
,综合诊断：5.4分 打败了37%的股票！,中性,4.4,6.7,5.5,7.0,5.0,002678,珠江钢琴
,综合诊断：5.5分 打败了39%的股票！,中性,7.6,4.1,4.4,3.8,5.4,300693,盛弘股份
,综合诊断：5.8分 打败了58%的股票！,中性,4.4,6.0,6.3,7.0,6.7,002475,立讯精密
,综合诊断：6.5分 打败了89%的股票！,增持,8.6,6.6,6.5,4.4,4.8,603823,百合花
,综合诊断：5.2分 打败了26%的股票！,中性,5.2,2.2,6.5,6.5,6.2,002477,雏鹰农牧
,综合诊断：4.8分 打败了12%的股票！,减持,4.4,3.6,5.9,7.9,4.4,002476,宝莫股份
,综合诊断：4.8分 打败了14%的股票！,减持,4.1,3.5,5.8,7.3,5.1,002471,中超控股
,综合诊断：7.0分 打败了98%的股票！,买入,8.4,5.5,7.1,7.9,5.9,002470,金正大
,综合诊断：4.5分 打败了7%的股票！,减持,4.7,4.9,1.8,6.5,4.8,002473,*ST圣莱
,综合诊断：5.0分 打败了20%的股票！,中性,3.8,3.4,5.5,8.0,6.3,002472,双环传动
,综合诊断：5.2分 打败了27%的股票！,中性,4.5,4.9,5.5,7.5,5.0,002479,富春环保
,综合诊断：5.8分 打败了58%的股票！,中性,7.2,4.0,7.0,7.3,4.4,002478,常宝股份
,综合诊断：4.7分 打败了11%的股票！,减持,4.0,3.0,5.9,7.2,5.0,600556,ST慧球
,综合诊断：7.0分 打败了98%的股票！,买入,8.3,5.1,6.3,7.9,6.9,600557,康缘药业
,综合诊断：6.2分 打败了80%的股票！,增持,7.3,5.0,5.9,6.1,6.1,600006,东风汽车
,综合诊断：6.4分 打败了86%的股票！,增持,8.2,7.0,5.6,7.2,3.9,600555,海航创新
,综合诊断：5.6分 打败了49%的股票！,中性,5.8,5.5,5.5,7.8,4.8,600552,凯盛科技
,600553,太行水泥
,综合诊断：5.2分 打败了28%的股票！,中性,4.8,3.4,5.5,7.3,6.0,600550,保变电气
,600003,ST东北高
,综合诊断：6.2分 打败了81%的股票！,增持,7.2,5.7,4.8,6.5,6.0,001896,豫能控股
,综合诊断：4.5分 打败了7%的股票！,减持,2.3,3.9,6.0,7.3,5.4,600008,首创股份
,综合诊断：5.2分 打败了28%的股票！,中性,3.5,4.2,6.6,7.0,6.3,600009,上海机场
,综合诊断：5.3分 打败了33%的股票！,中性,5.1,3.7,6.3,7.8,5.2,600558,大西洋
,综合诊断：5.8分 打败了60%的股票！,中性,5.3,4.9,5.5,7.0,6.8,600559,老白干酒
,综合诊断：6.2分 打败了80%的股票！,增持,6.4,6.4,6.7,6.3,5.4,600026,中远海能
,综合诊断：5.4分 打败了35%的股票！,中性,7.7,3.3,5.6,4.4,4.5,603029,天鹅股份
,综合诊断：5.9分 打败了63%的股票！,中性,8.4,4.6,5.5,4.2,4.9,603028,赛福天
,综合诊断：5.5分 打败了39%的股票！,中性,6.6,6.0,5.5,4.4,4.1,603023,威帝股份
,综合诊断：3.6分 打败了0%的股票！,卖出,2.7,1.7,5.5,3.7,4.9,603022,新通联
,综合诊断：4.4分 打败了5%的股票！,减持,3.4,5.0,5.7,3.5,4.7,603021,山东华鹏
,综合诊断：5.6分 打败了47%的股票！,中性,7.2,5.6,5.0,4.0,4.6,603020,爱普股份
,综合诊断：6.8分 打败了97%的股票！,增持,8.0,7.3,6.4,4.0,6.5,603027,千禾味业
,综合诊断：5.8分 打败了59%的股票！,中性,8.2,3.0,5.9,3.6,5.8,603026,石大胜华
,综合诊断：4.8分 打败了14%的股票！,减持,3.6,3.6,6.6,3.8,6.7,603025,大豪科技
,综合诊断：6.1分 打败了77%的股票！,增持,7.0,5.0,5.9,7.0,5.6,002602,世纪华通
,综合诊断：5.9分 打败了65%的股票！,中性,8.5,5.0,3.4,4.5,5.5,300669,沪宁股份
,综合诊断：7.4分 打败了99%的股票！,买入,9.0,5.8,9.5,4.0,6.8,300668,杰恩设计
,综合诊断：6.3分 打败了82%的股票！,增持,8.6,4.0,6.8,5.0,5.5,300667,必创科技
,综合诊断：4.5分 打败了6%的股票！,减持,4.1,2.0,6.6,4.7,5.5,300666,江丰电子
,综合诊断：5.1分 打败了21%的股票！,中性,8.4,2.3,4.1,4.4,4.4,300665,飞鹿股份
,综合诊断：4.8分 打败了14%的股票！,减持,7.4,2.0,2.9,4.9,4.9,300663,科蓝软件
,综合诊断：5.8分 打败了61%的股票！,中性,7.3,3.6,6.8,3.5,6.1,300662,科锐国际
,综合诊断：5.2分 打败了26%的股票！,中性,4.1,4.1,7.7,4.7,6.1,300661,圣邦股份
,综合诊断：5.1分 打败了21%的股票！,中性,7.9,2.1,3.8,3.8,5.4,300660,江苏雷利
,综合诊断：6.5分 打败了89%的股票！,增持,8.0,5.0,6.8,6.3,5.7,000780,*ST平能
,综合诊断：5.4分 打败了38%的股票！,中性,4.9,3.9,5.5,7.3,6.2,000783,长江证券
,综合诊断：6.4分 打败了86%的股票！,增持,7.2,4.5,7.7,7.3,5.8,000782,美达股份
,综合诊断：6.9分 打败了97%的股票！,增持,8.2,5.5,8.7,6.6,5.7,000785,武汉中商
,综合诊断：5.9分 打败了64%的股票！,中性,6.6,2.7,6.7,6.8,6.7,000786,北新建材
,综合诊断：6.6分 打败了92%的股票！,增持,8.2,4.2,7.4,6.8,5.9,000789,万年青
,综合诊断：5.9分 打败了64%的股票！,中性,7.6,1.8,6.6,8.3,5.9,000788,北大医药
,综合诊断：6.3分 打败了85%的股票！,增持,8.2,6.4,5.5,4.8,5.2,603987,康德莱
,综合诊断：5.6分 打败了49%的股票！,中性,3.8,6.0,6.2,6.5,6.7,601991,大唐发电
,综合诊断：5.2分 打败了29%的股票！,中性,4.6,5.0,6.4,6.8,4.9,601992,金隅股份
,综合诊断：5.6分 打败了48%的股票！,中性,5.8,5.1,5.5,3.5,6.5,601997,贵阳银行
,综合诊断：5.5分 打败了40%的股票！,中性,5.4,4.8,5.9,7.0,5.4,601996,丰林集团
,综合诊断：6.5分 打败了89%的股票！,增持,8.6,5.5,5.5,7.0,5.1,601999,出版传媒
,综合诊断：6.3分 打败了83%的股票！,增持,6.8,6.0,5.7,7.0,5.9,601998,中信银行
,综合诊断：5.8分 打败了59%的股票！,中性,7.1,6.2,5.5,4.8,4.5,603117,万林股份
,综合诊断：5.8分 打败了59%的股票！,中性,6.4,6.9,5.5,3.9,5.1,603116,红蜻蜓
,综合诊断：5.5分 打败了40%的股票！,中性,6.6,4.2,6.0,2.9,5.9,603113,金能科技
,综合诊断：5.4分 打败了37%的股票！,中性,5.7,4.7,6.3,3.3,6.0,603111,康尼机电
,综合诊断：5.8分 打败了59%的股票！,中性,8.4,3.0,5.5,4.4,5.5,603110,东方材料
,综合诊断：5.0分 打败了19%的股票！,中性,4.6,5.1,5.3,4.8,5.4,603118,共进股份
,综合诊断：5.6分 打败了49%的股票！,中性,4.2,5.7,6.2,7.3,6.0,600663,陆家嘴
,综合诊断：5.7分 打败了53%的股票！,中性,6.4,5.4,5.5,3.8,6.1,603689,皖天然气
,综合诊断：6.1分 打败了77%的股票！,增持,5.8,6.8,8.2,4.5,5.2,603688,石英股份
,综合诊断：6.8分 打败了96%的股票！,增持,8.2,6.5,5.8,4.4,6.9,603686,龙马环卫
,综合诊断：6.1分 打败了77%的股票！,增持,8.6,4.5,5.5,4.2,5.5,603685,晨丰科技
,综合诊断：5.6分 打败了50%的股票！,中性,8.4,3.0,5.5,4.4,5.0,603683,晶华新材
,综合诊断：4.3分 打败了4%的股票！,减持,4.2,1.6,2.8,7.8,5.9,300278,华昌达
,综合诊断：5.5分 打败了45%的股票！,中性,5.5,4.5,6.8,7.0,4.8,300279,和晶科技
,综合诊断：5.7分 打败了55%的股票！,中性,3.8,2.9,9.9,7.3,7.2,300274,阳光电源
,综合诊断：5.0分 打败了20%的股票！,中性,5.2,3.2,4.5,8.0,5.3,300275,梅安森
,综合诊断：6.1分 打败了74%的股票！,增持,7.7,2.2,8.6,8.0,5.2,300276,三丰智能
,综合诊断：5.2分 打败了25%的股票！,中性,6.2,3.4,2.6,8.4,5.6,300277,海联讯
,综合诊断：6.3分 打败了83%的股票！,增持,7.6,5.0,6.3,8.4,4.8,300270,中威电子
,综合诊断：5.4分 打败了39%的股票！,中性,4.7,3.5,6.8,8.4,5.8,300271,华宇软件
,综合诊断：6.0分 打败了71%的股票！,增持,6.2,4.5,6.9,6.5,6.1,300272,开能环保
,综合诊断：6.1分 打败了74%的股票！,增持,7.6,4.1,6.4,8.2,4.9,300273,和佳股份
,综合诊断：6.1分 打败了74%的股票！,增持,7.8,5.6,5.0,3.5,6.2,603203,快克股份
,综合诊断：6.0分 打败了71%的股票！,增持,8.8,3.5,5.5,4.0,5.7,603200,上海洗霸
,综合诊断：5.2分 打败了27%的股票！,中性,5.2,3.1,6.2,4.2,6.6,603757,大元泵业
,综合诊断：4.1分 打败了2%的股票！,减持,2.8,3.1,5.3,4.9,5.3,300479,神思电子
,综合诊断：5.2分 打败了26%的股票！,中性,5.3,3.5,6.1,4.7,6.3,300476,胜宏科技
,综合诊断：4.7分 打败了10%的股票！,减持,5.3,4.0,5.0,4.4,4.6,603758,秦安股份
,综合诊断：4.5分 打败了7%的股票！,减持,2.9,3.5,5.6,4.7,6.5,300474,景嘉微
,综合诊断：6.6分 打败了92%的股票！,增持,8.8,6.0,6.1,3.5,5.9,603208,江山欧派
,综合诊断：5.0分 打败了20%的股票！,中性,3.7,3.8,7.3,4.5,6.3,300472,新元科技
,综合诊断：6.7分 打败了95%的股票！,增持,8.3,4.7,8.4,4.5,6.4,300473,德尔股份
,综合诊断：6.7分 打败了95%的股票！,增持,7.3,6.5,7.5,4.2,6.5,300470,日机密封
,综合诊断：4.3分 打败了4%的股票！,减持,2.8,3.8,4.1,4.5,6.4,300471,厚普股份
,406000,406
,综合诊断：5.7分 打败了54%的股票！,中性,5.3,4.1,6.6,4.5,7.2,603595,东尼电子
,综合诊断：6.2分 打败了80%的股票！,增持,6.4,5.5,7.0,4.4,6.6,603599,广信股份
,综合诊断：5.9分 打败了65%的股票！,中性,7.0,4.5,6.2,3.5,6.6,603598,引力传媒
,综合诊断：5.2分 打败了25%的股票！,中性,5.8,5.3,5.5,3.5,5.1,603979,金诚信
,综合诊断：6.0分 打败了69%的股票！,增持,8.6,3.7,6.6,3.7,5.4,603978,深圳新星
,综合诊断：4.8分 打败了13%的股票！,减持,5.4,3.3,5.5,3.1,5.4,603970,中农立华
,综合诊断：6.0分 打败了68%的股票！,增持,7.8,4.4,5.7,4.4,5.8,603977,国泰集团
,综合诊断：5.7分 打败了52%的股票！,中性,8.6,3.4,5.0,4.8,5.0,603976,正川股份
,综合诊断：6.1分 打败了75%的股票！,增持,9.0,3.8,5.5,3.0,6.1,002893,华通热力
,综合诊断：7.1分 打败了99%的股票！,买入,8.8,5.3,6.5,7.5,6.6,300178,腾邦国际
,综合诊断：5.4分 打败了38%的股票！,中性,5.4,4.9,4.7,4.9,6.4,300588,熙菱信息
,综合诊断：6.3分 打败了82%的股票！,增持,9.0,3.0,5.7,4.7,6.6,300589,江龙船艇
,综合诊断：6.1分 打败了75%的股票！,增持,9.0,5.0,5.5,3.2,4.9,603378,亚士创能
,综合诊断：5.6分 打败了48%的股票！,中性,5.6,6.0,5.7,3.5,6.1,603377,东方时尚
,综合诊断：6.2分 打败了79%的股票！,增持,7.4,5.0,7.9,4.7,5.3,300583,赛托生物
,综合诊断：6.0分 打败了69%的股票！,增持,7.2,4.9,7.2,4.5,5.2,300580,贝斯特
,综合诊断：5.4分 打败了38%的股票！,中性,7.4,3.9,4.1,4.7,5.1,300581,晨曦航空
,综合诊断：5.7分 打败了56%的股票！,中性,8.2,3.7,6.0,3.8,4.9,300586,美联新材
,综合诊断：5.7分 打败了56%的股票！,中性,8.9,2.6,7.5,3.8,4.1,300587,天铁股份
,综合诊断：6.4分 打败了88%的股票！,增持,7.8,5.1,5.9,4.8,6.7,300584,海辰药业
,综合诊断：6.1分 打败了76%的股票！,增持,8.6,4.6,5.0,4.5,5.6,300585,奥联电子
,综合诊断：5.2分 打败了26%的股票！,中性,7.5,3.7,1.5,8.2,4.7,300171,东富龙
,综合诊断：5.2分 打败了26%的股票！,中性,4.2,1.8,7.4,8.4,6.7,300170,汉得信息
,综合诊断：6.0分 打败了68%的股票！,增持,5.7,4.7,7.8,7.8,5.7,002587,奥拓电子
,综合诊断：5.9分 打败了67%的股票！,中性,4.0,4.3,7.4,8.0,7.8,300176,鸿特精密
,综合诊断：4.1分 打败了2%的股票！,减持,2.6,2.5,3.8,7.9,5.7,300054,鼎龙股份
,综合诊断：5.4分 打败了39%的股票！,中性,6.0,3.7,5.8,7.5,4.9,300055,万邦达
,综合诊断：5.8分 打败了57%的股票！,中性,5.4,5.7,6.1,3.8,6.8,600958,东方证券
,综合诊断：5.5分 打败了45%的股票！,中性,6.1,5.6,5.7,3.5,5.2,600959,江苏有线
,综合诊断：4.3分 打败了4%的股票！,减持,3.4,2.7,4.4,7.3,5.3,300050,世纪鼎利
,综合诊断：4.2分 打败了3%的股票！,减持,2.9,2.1,3.8,8.4,5.9,300051,三五互联
,综合诊断：5.0分 打败了18%的股票！,中性,5.4,3.7,6.2,7.0,4.2,300052,中青宝
,综合诊断：6.0分 打败了70%的股票！,增持,7.0,2.2,7.8,8.2,5.7,300053,欧比特
,综合诊断：4.7分 打败了11%的股票！,减持,4.4,2.2,5.6,7.0,5.6,300058,蓝色光标
,综合诊断：4.8分 打败了14%的股票！,减持,4.0,2.7,7.2,7.3,4.8,300059,东方财富
,综合诊断：6.3分 打败了85%的股票！,增持,5.6,5.6,7.5,7.8,6.5,300296,利亚德
,综合诊断：6.6分 打败了92%的股票！,增持,8.2,4.2,6.5,8.4,6.0,300297,蓝盾股份
,综合诊断：6.3分 打败了85%的股票！,增持,6.8,5.4,5.8,8.2,5.8,300294,博雅生物
,综合诊断：6.0分 打败了72%的股票！,增持,7.5,3.3,7.2,7.0,5.3,300295,三六五网
,综合诊断：5.8分 打败了62%的股票！,中性,5.8,4.4,6.0,7.3,6.0,300292,吴通控股
,综合诊断：6.4分 打败了86%的股票！,增持,7.4,3.9,7.0,8.0,6.1,300293,蓝英装备
,综合诊断：4.8分 打败了12%的股票！,减持,2.2,4.0,7.5,8.4,5.5,300290,荣科科技
,综合诊断：3.8分 打败了0%的股票！,卖出,1.8,4.8,4.1,7.0,4.0,300291,华录百纳
,综合诊断：6.2分 打败了79%的股票！,增持,8.1,5.1,6.4,3.5,5.6,300528,幸福蓝海
,综合诊断：4.8分 打败了14%的股票！,减持,3.4,3.8,4.5,7.8,6.4,300179,四方达
,综合诊断：5.2分 打败了27%的股票！,中性,4.2,3.7,6.5,8.2,5.8,300298,三诺生物
,综合诊断：5.2分 打败了27%的股票！,中性,5.5,3.9,3.4,7.0,6.3,300299,富春股份
,综合诊断：6.3分 打败了85%的股票！,增持,7.9,3.6,5.7,7.2,6.5,000547,航天发展
,综合诊断：5.9分 打败了66%的股票！,中性,6.8,5.2,5.7,6.3,5.3,601000,唐山港
,综合诊断：5.9分 打败了66%的股票！,中性,7.2,4.1,7.7,6.3,4.4,002318,久立特材
,综合诊断：4.8分 打败了13%的股票！,减持,4.2,3.8,4.8,7.9,4.9,002319,乐通股份
,综合诊断：6.0分 打败了71%的股票！,增持,6.1,5.8,5.5,6.8,6.0,000546,金圆股份
,综合诊断：5.5分 打败了42%的股票！,中性,5.7,4.4,5.0,7.2,5.8,002314,南山控股
,综合诊断：5.6分 打败了46%的股票！,中性,6.7,3.9,5.3,7.0,5.4,002315,焦点科技
,综合诊断：5.1分 打败了23%的股票！,中性,3.8,4.9,6.1,8.3,5.0,002316,键桥通讯
,综合诊断：5.9分 打败了66%的股票！,中性,6.4,3.9,5.5,7.9,6.5,002317,众生药业
,综合诊断：5.1分 打败了24%的股票！,中性,4.1,2.5,5.5,7.5,7.0,002310,东方园林
,综合诊断：5.6分 打败了47%的股票！,中性,5.0,4.5,5.5,7.9,6.3,000545,金浦钛业
,综合诊断：4.9分 打败了15%的股票！,减持,4.7,3.4,4.2,8.4,5.2,002312,*ST三泰
,综合诊断：5.1分 打败了24%的股票！,中性,4.5,2.6,7.3,7.3,5.8,002313,日海通讯
,综合诊断：6.1分 打败了76%的股票！,增持,8.9,3.9,5.5,7.0,4.6,600831,广电网络
,综合诊断：4.8分 打败了13%的股票！,减持,5.4,3.0,5.5,6.4,4.6,600830,香溢融通
,综合诊断：5.7分 打败了54%的股票！,中性,5.2,6.3,6.4,7.6,4.7,600833,第一医药
,综合诊断：6.6分 打败了85%的股票！,增持,7.7,4.5,7.4,8.5,5.8,600832,东方明珠
,综合诊断：5.9分 打败了65%的股票！,中性,5.9,3.8,7.7,7.9,5.7,600835,上海机电
,综合诊断：5.9分 打败了63%的股票！,中性,7.0,5.2,5.0,6.3,5.5,600834,申通地铁
,综合诊断：5.7分 打败了56%的股票！,中性,5.6,4.2,6.4,7.3,5.8,600837,海通证券
,综合诊断：5.3分 打败了31%的股票！,中性,4.8,4.8,6.0,7.2,5.0,600836,界龙实业
,综合诊断：5.0分 打败了18%的股票！,中性,4.5,2.6,5.5,8.2,6.0,600839,四川长虹
,综合诊断：4.9分 打败了15%的股票！,减持,4.2,3.6,7.7,6.5,4.3,600838,上海九百
,综合诊断：5.0分 打败了20%的股票！,中性,5.6,5.0,5.5,3.5,4.7,002862,实丰文化
,综合诊断：6.1分 打败了75%的股票！,增持,9.2,3.9,5.6,4.5,5.0,002863,今飞凯达
,综合诊断：4.7分 打败了11%的股票！,减持,5.0,3.0,6.3,3.0,5.4,002860,星帅尔
,综合诊断：4.3分 打败了4%的股票！,减持,6.1,3.4,1.1,3.5,5.1,002861,瀛通通讯
,综合诊断：5.4分 打败了38%的股票！,中性,7.4,3.2,5.9,3.5,5.1,002866,传艺科技
,综合诊断：5.3分 打败了33%的股票！,中性,5.0,4.1,6.4,7.8,4.9,000541,佛山照明
,综合诊断：6.2分 打败了80%的股票！,增持,8.6,3.9,5.0,4.4,6.8,002864,盘龙药业
,综合诊断：5.5分 打败了45%的股票！,中性,7.8,2.7,5.9,4.5,5.2,002865,钧达股份
,综合诊断：5.8分 打败了57%的股票！,中性,7.4,4.3,5.5,4.1,6.1,002868,绿康生化
,综合诊断：5.5分 打败了39%的股票！,中性,4.7,4.7,6.1,7.2,6.1,000540,中天金融
,综合诊断：5.5分 打败了44%的股票！,中性,4.1,5.7,5.7,7.3,6.0,601058,赛轮金宇
,综合诊断：4.3分 打败了5%的股票！,减持,2.6,2.9,5.6,7.3,5.5,000936,华西股份
,综合诊断：6.5分 打败了91%的股票！,增持,6.1,5.5,6.0,8.2,7.2,300122,智飞生物
,综合诊断：6.0分 打败了71%的股票！,增持,7.7,2.7,6.3,8.4,5.3,300079,数码科技
,综合诊断：4.8分 打败了14%的股票！,减持,2.7,3.0,7.0,7.3,6.6,300124,汇川技术
,综合诊断：6.1分 打败了75%的股票！,增持,7.7,4.8,6.4,7.5,4.5,300125,易世达
,综合诊断：4.3分 打败了5%的股票！,减持,4.5,2.8,3.6,7.8,4.1,300126,锐奇股份
,综合诊断：5.5分 打败了44%的股票！,中性,5.2,2.9,5.8,8.0,6.7,000425,徐工机械
,综合诊断：7.6分 打败了99%的股票！,买入,8.8,6.5,8.8,7.2,6.6,002311,海大集团
,综合诊断：3.9分 打败了1%的股票！,卖出,2.4,3.6,1.6,7.3,6.1,300129,泰胜风能
,综合诊断：6.2分 打败了81%的股票！,增持,7.2,4.5,5.8,7.2,6.1,000002,万 科Ａ
,综合诊断：6.4分 打败了88%的股票！,增持,7.1,5.2,5.5,7.2,6.9,000426,兴业矿业
,综合诊断：5.7分 打败了55%的股票！,中性,7.6,5.1,4.3,3.5,5.6,300370,安控科技
,综合诊断：6.1分 打败了74%的股票！,增持,6.0,6.6,5.7,7.3,5.5,000420,吉林化纤
,综合诊断：5.4分 打败了39%的股票！,中性,4.6,4.8,6.0,7.3,5.6,000421,南京公用
,综合诊断：6.9分 打败了97%的股票！,增持,7.8,6.3,7.2,8.4,5.4,002268,卫 士 通
,综合诊断：6.3分 打败了83%的股票！,增持,7.8,4.3,6.6,7.5,5.3,002269,美邦服饰
,综合诊断：4.3分 打败了4%的股票！,减持,4.0,2.4,5.3,7.9,4.0,000422,湖北宜化
,综合诊断：6.2分 打败了80%的股票！,增持,6.7,3.0,7.8,7.9,6.5,300073,当升科技
,综合诊断：4.8分 打败了14%的股票！,减持,4.2,4.3,5.1,6.5,4.9,002260,德奥通航
,综合诊断：3.7分 打败了0%的股票！,卖出,3.4,2.8,3.0,7.0,3.9,002261,拓维信息
,综合诊断：7.1分 打败了99%的股票！,买入,7.6,6.9,6.2,8.3,6.7,002262,恩华药业
,综合诊断：5.8分 打败了57%的股票！,中性,6.1,3.5,6.6,7.9,6.0,000423,东阿阿胶
,综合诊断：3.8分 打败了0%的股票！,卖出,2.6,1.9,5.3,6.6,4.7,002264,新 华 都
,综合诊断：5.4分 打败了37%的股票！,中性,5.0,4.2,4.9,8.0,6.2,002265,西仪股份
,综合诊断：4.8分 打败了13%的股票！,减持,4.4,3.2,5.5,7.3,5.1,002266,浙富控股
,综合诊断：6.0分 打败了70%的股票！,增持,6.1,5.6,5.5,7.3,5.8,002267,陕天然气
,综合诊断：5.4分 打败了37%的股票！,中性,5.6,3.7,5.5,7.2,5.7,600639,浦东金桥
,综合诊断：5.4分 打败了36%的股票！,中性,5.1,4.7,5.9,7.2,5.4,600638,新黄浦
,综合诊断：6.2分 打败了78%的股票！,增持,5.0,6.7,7.0,7.0,6.6,601231,环旭电子
,综合诊断：6.6分 打败了91%的股票！,增持,6.0,6.7,6.5,7.3,7.1,601233,桐昆股份
,综合诊断：5.0分 打败了18%的股票！,中性,4.2,3.3,5.8,7.0,5.9,600633,浙数文化
,600632,600632
,600631,百联股份
,综合诊断：5.5分 打败了43%的股票！,中性,5.8,2.7,6.6,7.4,5.8,600630,龙头股份
,综合诊断：5.5分 打败了44%的股票！,中性,2.6,7.0,6.5,6.1,7.0,601238,广汽集团
,综合诊断：5.9分 打败了65%的股票！,中性,6.8,3.2,6.2,7.9,5.9,600636,*ST爱富
,综合诊断：4.2分 打败了3%的股票！,减持,2.8,2.6,6.0,7.3,4.7,600635,大众公用
,综合诊断：4.8分 打败了13%的股票！,减持,5.5,2.9,3.3,7.0,5.4,600634,富控互动
,综合诊断：6.3分 打败了84%的股票！,增持,7.3,2.6,9.3,8.4,5.5,300075,数字政通
,综合诊断：5.2分 打败了26%的股票！,中性,3.3,4.4,5.6,8.2,6.5,002044,美年健康
,综合诊断：5.6分 打败了48%的股票！,中性,6.5,1.8,5.5,7.0,7.0,002045,国光电器
,综合诊断：4.9分 打败了17%的股票！,减持,4.3,2.9,6.7,7.8,5.0,002046,轴研科技
,综合诊断：5.3分 打败了31%的股票！,中性,5.7,4.9,4.0,7.5,5.2,002047,宝鹰股份
,综合诊断：5.4分 打败了35%的股票！,中性,5.7,3.7,5.5,6.3,5.9,002040,南 京 港
,综合诊断：4.6分 打败了8%的股票！,减持,4.8,3.8,3.5,7.0,4.8,002041,登海种业
,综合诊断：5.5分 打败了44%的股票！,中性,4.6,4.9,5.5,7.2,6.5,002042,华孚时尚
,综合诊断：5.3分 打败了32%的股票！,中性,4.6,3.4,6.3,6.8,6.4,002043,兔 宝 宝
,综合诊断：5.7分 打败了55%的股票！,中性,6.8,1.9,5.5,8.0,6.7,002048,宁波华翔
,综合诊断：4.3分 打败了4%的股票！,减持,2.7,1.8,5.9,8.2,5.8,002049,紫光国芯
,综合诊断：5.7分 打败了52%的股票！,中性,5.1,4.2,5.8,7.2,6.8,600497,驰宏锌锗
,综合诊断：5.0分 打败了18%的股票！,中性,5.2,2.7,5.5,7.5,5.1,600496,精工钢构
,综合诊断：5.1分 打败了22%的股票！,中性,4.9,3.7,5.8,6.8,5.5,600495,晋西车轴
,综合诊断：5.5分 打败了43%的股票！,中性,6.8,4.2,5.0,7.2,4.7,600493,凤竹纺织
,综合诊断：5.9分 打败了66%的股票！,中性,4.6,4.8,9.3,7.5,5.7,600491,龙元建设
,综合诊断：5.6分 打败了49%的股票！,中性,5.4,3.5,6.3,7.2,6.3,600490,鹏欣资源
,769000,769
,综合诊断：5.4分 打败了35%的股票！,中性,5.0,3.0,5.9,7.9,6.5,600499,科达洁能
,综合诊断：5.4分 打败了34%的股票！,中性,5.2,3.2,5.0,7.3,7.0,600498,烽火通信
,综合诊断：5.3分 打败了33%的股票！,中性,5.6,3.4,5.5,7.2,5.6,600127,金健米业
,综合诊断：5.5分 打败了45%的股票！,中性,6.6,3.9,5.7,6.3,5.1,600126,杭钢股份
,综合诊断：5.0分 打败了20%的股票！,中性,5.4,2.7,6.2,5.7,5.3,600125,铁龙物流
,综合诊断：6.1分 打败了76%的股票！,增持,5.8,4.4,7.7,6.3,6.6,600123,兰花科创
,综合诊断：4.7分 打败了9%的股票！,减持,4.5,2.7,6.0,6.5,4.9,600122,宏图高科
,综合诊断：6.7分 打败了95%的股票！,增持,8.6,4.2,6.8,6.3,6.5,600121,*ST郑煤
,综合诊断：4.7分 打败了9%的股票！,减持,4.4,2.9,6.3,6.6,4.9,600120,浙江东方
,综合诊断：5.6分 打败了46%的股票！,中性,3.8,4.1,8.0,4.8,7.9,300467,迅游科技
,综合诊断：5.7分 打败了55%的股票！,中性,6.0,3.4,5.3,7.9,6.6,600129,太极集团
,综合诊断：4.9分 打败了15%的股票！,减持,4.2,4.1,6.2,6.6,5.1,600128,弘业股份
,综合诊断：6.0分 打败了71%的股票！,增持,9.0,3.8,5.5,3.5,5.6,002897,意华股份
,综合诊断：5.8分 打败了57%的股票！,中性,7.0,2.6,6.0,4.2,7.3,002896,中大力德
,综合诊断：5.8分 打败了57%的股票！,中性,8.8,4.0,4.7,4.4,4.8,002895,川恒股份
,综合诊断：5.5分 打败了43%的股票！,中性,6.0,3.2,5.0,7.2,6.5,000933,神火股份
,综合诊断：5.5分 打败了44%的股票！,中性,6.8,3.8,5.6,7.2,4.5,000428,华天酒店
,综合诊断：6.2分 打败了81%的股票！,增持,7.6,3.8,5.9,5.7,6.8,000429,粤高速Ａ
,综合诊断：6.1分 打败了75%的股票！,增持,5.0,5.8,5.8,7.1,7.5,600309,万华化学
,综合诊断：5.6分 打败了49%的股票！,中性,5.3,3.0,7.4,8.1,6.0,600308,华泰股份
,综合诊断：5.8分 打败了62%的股票！,中性,5.5,4.5,7.7,6.3,5.8,600307,酒钢宏兴
,综合诊断：4.8分 打败了12%的股票！,减持,3.4,4.5,5.5,6.5,5.7,600306,商业城
,综合诊断：6.2分 打败了79%的股票！,增持,5.5,4.9,7.7,7.5,6.5,600305,恒顺醋业
,综合诊断：5.4分 打败了38%的股票！,中性,5.0,5.1,5.9,6.8,5.2,000935,四川双马
,综合诊断：6.4分 打败了86%的股票！,增持,7.0,4.1,9.9,6.1,5.7,600303,曙光股份
,综合诊断：4.9分 打败了17%的股票！,减持,4.6,4.7,3.3,7.9,5.3,600302,标准股份
,综合诊断：5.2分 打败了26%的股票！,中性,4.6,4.2,5.0,7.3,6.1,600301,ST南化
,综合诊断：5.4分 打败了38%的股票！,中性,4.9,4.3,5.7,7.0,6.0,600300,维维股份
,综合诊断：6.7分 打败了94%的股票！,增持,9.0,5.7,5.7,3.7,6.7,002891,中宠股份
,综合诊断：5.0分 打败了19%的股票！,中性,4.6,3.9,5.6,7.6,5.1,002688,金河生物
